NAT_MARK,SCH_NM,PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1
43.2,31,0,0,1,27.0,12.0,18.0
55.3,31,0,0,1,29.0,16.0,38.0
45.2,31,0,0,1,28.5,15.0,35.0
56.1,31,0,0,1,29.5,18.0,34.0
56.1,31,0,0,1,28.0,18.0,39.0
50.5,31,0,0,1,26.0,15.0,35.0
63.4,31,0,0,1,30.0,17.0,46.0
54.5,31,0,0,1,28.5,16.0,35.0
38.9,31,0,0,1,20.5,4.0,11.0
52.1,31,0,0,1,28.0,15.0,34.0
56.8,31,0,0,1,30.0,17.0,49.0
55.3,31,0,0,1,26.0,16.0,35.0
55.3,31,0,0,1,28.5,15.0,42.0
51.3,31,0,0,1,27.5,17.0,36.0
0.0,31,0,0,1,25.5,8.0,13.0
67.0,31,0,0,1,30.0,19.0,45.0
47.0,31,0,0,1,28.0,15.0,33.0
52.1,31,0,0,1,27.5,15.0,35.0
47.9,31,0,0,1,27.0,13.0,32.0
45.2,31,0,0,1,28.5,15.0,0.0
52.9,31,0,0,1,27.5,12.0,26.0
37.7,31,0,0,1,26.0,10.0,35.0
41.1,31,0,0,1,26.5,12.0,35.0
50.5,31,0,0,1,28.0,16.0,30.0
69.2,31,0,0,1,30.0,19.0,44.0
61.2,31,0,0,1,30.0,18.0,41.0
51.3,31,0,0,1,29.0,16.0,29.0
49.7,31,0,0,1,28.0,15.0,36.0
60.5,32,2,0,1,28.0,19.0,38.0
60.5,32,2,0,1,30.0,20.0,44.0
59.8,32,2,0,1,28.0,19.0,43.0
67.0,32,2,0,1,30.0,19.0,44.0
55.3,32,2,0,1,30.0,20.0,41.0
44.2,32,2,0,1,25.0,9.0,27.0
69.2,32,2,0,1,30.0,20.0,46.0
66.3,32,2,0,1,30.0,20.0,41.0
47.9,32,2,0,1,30.0,17.0,23.0
53.7,32,2,0,1,25.0,15.0,44.0
59.0,32,2,0,1,30.0,20.0,50.0
66.3,32,2,0,1,28.0,18.0,45.0
48.8,32,2,0,1,30.0,18.0,32.0
43.2,32,2,0,1,30.0,19.5,41.0
59.8,32,2,0,1,28.0,20.0,39.0
46.1,32,2,0,1,30.0,17.0,41.0
56.1,32,2,0,1,28.0,18.0,44.0
45.2,32,2,0,1,28.0,6.0,26.0
59.8,32,2,0,1,25.0,13.0,31.0
53.7,32,2,0,1,27.0,12.0,30.0
47.0,32,2,0,1,25.0,5.0,7.0
52.1,32,2,0,1,30.0,18.0,36.0
59.0,32,2,0,1,26.0,18.0,44.0
35.2,32,2,0,1,25.0,6.0,15.0
46.1,32,2,0,1,30.0,19.0,43.0
33.8,32,2,0,1,25.0,8.0,21.0
64.1,32,2,0,1,25.0,20.0,44.0
47.0,32,2,0,1,30.0,19.0,42.0
47.0,32,2,0,1,25.0,11.0,33.0
41.1,32,2,0,1,25.0,15.0,20.0
45.2,32,2,0,1,28.0,20.0,38.0
64.8,32,2,0,1,28.0,18.0,43.0
50.5,32,2,0,1,25.0,12.0,23.0
56.8,32,2,0,1,28.0,20.0,43.0
35.2,32,2,0,1,25.0,15.0,32.0
52.9,32,2,0,1,30.0,18.0,41.0
37.7,32,2,0,1,25.0,10.0,25.0
60.5,32,2,0,1,28.0,18.0,34.0
47.0,32,2,0,1,30.0,17.0,36.0
44.2,32,2,0,1,25.0,13.0,24.0
57.6,32,2,0,1,28.0,19.0,35.0
47.9,32,2,0,1,25.0,15.0,32.0
38.9,32,2,0,1,25.0,7.0,28.0
59.0,32,2,0,1,28.0,20.0,43.0
52.1,32,2,0,1,28.0,20.0,42.0
69.2,32,2,0,1,30.0,20.0,48.0
53.7,32,2,0,1,25.0,18.0,42.0
42.2,32,2,0,1,25.0,11.0,37.0
49.7,32,2,0,1,25.0,6.0,22.0
46.1,32,2,0,1,25.0,17.0,27.0
45.2,32,2,0,1,25.0,5.0,30.0
47.0,32,2,0,1,28.0,15.0,31.0
33.8,32,2,0,1,25.0,5.0,18.0
29.3,32,2,0,1,25.0,0.0,1.0
53.7,32,2,0,1,30.0,19.0,33.0
40.0,32,2,0,1,25.0,11.0,26.0
48.8,32,2,0,1,28.0,15.0,27.0
55.3,32,2,0,1,25.0,17.0,31.0
44.2,32,2,0,1,25.0,1.0,22.0
49.7,32,2,0,1,28.0,14.0,38.0
49.7,32,2,0,1,28.0,19.0,36.0
47.0,32,2,0,1,25.0,7.0,31.0
42.2,32,2,0,1,25.0,7.0,17.0
57.6,32,2,0,1,30.0,19.0,45.0
38.9,32,2,0,1,25.0,11.0,16.0
62.7,32,2,0,1,30.0,19.0,46.0
61.9,32,2,0,1,30.0,20.0,49.0
49.7,32,2,0,1,28.0,17.0,35.5
40.0,32,2,0,1,25.0,12.0,23.0
37.7,32,2,0,1,28.0,17.0,27.0
57.6,32,2,0,1,30.0,19.0,42.0
54.5,32,2,0,1,30.0,20.0,47.0
42.2,32,2,0,1,25.0,18.0,37.0
42.2,32,2,0,1,30.0,19.0,34.0
40.0,32,2,0,1,25.0,15.0,28.0
42.2,32,2,0,1,25.0,11.0,27.0
54.5,32,2,0,1,28.0,18.0,41.0
61.2,32,2,0,1,29.0,20.0,48.0
53.7,32,2,0,1,30.0,19.0,41.0
57.6,32,2,0,1,25.0,19.0,50.0
44.2,32,2,0,1,30.0,20.0,45.0
46.1,32,2,0,1,28.0,14.0,40.0
43.2,32,2,0,1,25.0,3.0,0.0
56.8,32,2,0,1,28.0,16.0,46.0
51.3,32,2,0,1,28.0,17.0,41.0
41.1,32,2,0,1,25.0,17.0,30.0
63.4,32,2,0,1,30.0,20.0,50.0
51.3,32,2,0,1,25.0,12.0,32.0
47.9,32,2,0,1,28.0,18.0,41.0
65.6,32,2,0,1,30.0,19.0,45.0
37.7,32,2,0,1,25.0,16.0,26.0
62.7,32,2,0,1,30.0,17.0,43.0
79.8,32,2,0,1,30.0,20.0,50.0
43.2,32,2,0,1,26.0,4.0,22.0
50.5,32,2,0,1,28.0,17.0,35.0
45.2,32,2,0,1,28.0,15.0,25.0
51.3,32,2,0,1,25.0,17.0,38.0
47.9,32,2,0,1,25.0,12.0,32.0
29.3,32,2,0,1,28.0,12.0,33.0
38.9,32,2,0,1,25.0,8.0,27.0
49.7,32,2,0,1,30.0,18.0,38.0
67.0,32,2,0,1,28.0,19.0,50.0
57.6,32,2,0,1,25.0,17.0,39.0
56.8,33,2,0,0,27.5,17.0,41.0
75.10000000000002,33,2,0,0,30.0,19.5,50.0
50.5,33,2,0,0,26.0,14.5,38.0
62.7,33,2,0,0,26.0,15.0,30.0
60.5,33,2,0,0,29.5,17.0,41.0
71.4,33,2,0,0,30.0,18.5,48.0
54.5,33,2,0,0,26.0,16.0,30.0
52.9,33,2,0,0,26.0,18.0,33.0
55.3,33,2,0,0,28.5,16.5,45.0
51.3,33,2,0,0,29.0,16.0,45.5
46.1,33,2,0,0,25.5,13.0,45.0
65.6,33,2,0,0,30.0,19.0,44.0
52.9,33,2,0,0,29.0,16.0,43.0
60.5,33,2,0,0,30.0,19.0,44.0
64.8,33,2,0,0,28.0,19.0,40.5
52.1,33,2,0,0,25.5,15.5,27.5
56.8,33,2,0,0,26.5,16.0,38.0
55.3,33,2,0,0,27.0,15.5,41.0
75.10000000000002,33,2,0,0,30.0,20.0,49.0
62.7,33,2,0,0,26.0,15.0,33.5
64.1,33,2,0,0,27.5,15.5,43.0
56.8,33,2,0,0,27.0,17.5,28.5
59.8,33,2,0,0,28.0,13.0,29.0
72.10000000000002,33,2,0,0,30.0,20.0,48.5
60.5,33,2,0,0,25.0,16.5,37.0
48.8,33,2,0,0,26.5,17.5,37.0
51.3,33,2,0,0,27.0,16.5,43.5
45.2,33,2,0,0,23.0,13.5,38.0
52.9,33,2,0,0,28.5,11.5,24.0
59.8,33,2,0,0,26.5,19.5,46.0
43.2,33,2,0,0,27.5,13.0,37.0
61.2,33,2,0,0,30.0,17.0,47.0
49.7,33,2,0,0,24.0,11.5,27.0
52.1,33,2,0,0,26.0,12.0,26.0
52.1,33,2,0,0,27.0,17.0,39.0
52.1,33,2,0,0,27.0,16.5,39.0
36.5,33,2,0,0,24.0,16.0,42.0
48.8,33,2,0,0,25.0,15.0,32.0
35.2,33,2,0,0,23.5,14.0,32.5
59.0,33,2,0,0,29.0,16.5,43.0
48.8,33,2,0,0,29.5,15.0,46.0
54.5,33,2,0,0,25.0,17.5,34.5
58.3,33,2,0,0,29.0,20.0,47.0
42.2,33,2,0,0,23.5,10.5,22.5
47.0,33,2,0,0,28.0,15.5,38.5
59.0,33,2,0,0,26.0,16.5,44.0
56.8,33,2,0,0,28.5,16.0,39.5
52.1,33,2,0,0,27.0,15.5,32.5
66.3,33,2,0,0,30.0,19.0,41.0
63.4,33,2,0,0,29.5,18.0,47.0
71.4,33,2,0,0,30.0,19.5,46.5
72.10000000000002,33,2,0,0,30.0,19.0,44.5
62.7,33,2,0,0,29.0,17.0,49.0
55.3,33,2,0,0,25.5,13.5,35.0
64.1,33,2,0,0,25.5,18.0,45.5
54.5,33,2,0,0,30.0,19.0,44.0
64.1,33,2,0,0,30.0,18.5,45.5
54.5,33,2,0,0,26.0,15.0,38.0
52.1,33,2,0,0,26.0,17.0,39.0
69.2,33,2,0,0,29.5,18.0,49.5
58.3,33,2,0,0,28.0,18.5,47.5
52.1,33,2,0,0,26.5,15.0,34.0
64.1,33,2,0,0,29.5,18.0,43.0
43.2,33,2,0,0,24.5,13.0,32.0
57.6,33,2,0,0,29.0,17.0,34.0
59.0,33,2,0,0,28.0,19.0,46.0
53.7,33,2,0,0,28.0,16.0,33.5
47.9,33,2,0,0,27.0,15.0,41.5
51.3,33,2,0,0,27.5,16.5,39.0
65.6,33,2,0,0,30.0,20.0,50.0
45.2,33,2,0,0,25.0,17.0,35.0
61.2,33,2,0,0,28.5,17.0,49.5
70.7,33,2,0,0,29.5,17.0,49.0
72.10000000000002,33,2,0,0,30.0,19.5,49.0
55.3,33,2,0,0,27.5,15.0,42.0
52.1,33,2,0,0,27.0,16.0,29.5
61.2,33,2,0,0,28.0,15.0,39.0
43.2,33,2,0,0,26.0,14.0,37.5
52.9,33,2,0,0,28.0,16.0,36.5
66.3,33,2,0,0,27.0,19.0,43.5
54.5,33,2,0,0,28.5,15.5,42.5
59.0,33,2,0,0,28.5,19.0,44.0
57.6,33,2,0,0,26.0,19.0,43.0
54.5,33,2,0,0,25.5,16.0,31.5
67.0,33,2,0,0,29.5,19.0,49.0
49.7,33,2,0,0,28.0,15.5,35.0
62.7,33,2,0,0,30.0,20.0,46.0
56.8,33,2,0,0,30.0,17.5,42.5
61.9,33,2,0,0,26.0,13.5,31.0
59.8,33,2,0,0,29.0,19.5,43.0
61.9,33,2,0,0,27.5,18.0,45.0
60.5,33,2,0,0,29.0,18.0,38.5
52.1,33,2,0,0,24.0,9.0,22.5
65.6,33,2,0,0,29.0,17.5,43.0
67.7,33,2,0,0,30.0,17.0,46.5
59.0,33,2,0,0,29.0,17.0,39.0
60.5,34,2,0,0,27.0,15.5,41.5
54.5,34,2,0,0,30.0,18.5,50.0
40.0,34,2,0,0,24.0,14.0,31.5
71.4,34,2,0,0,30.0,19.5,50.0
63.4,34,2,0,0,28.0,18.5,46.0
74.4,34,2,0,0,30.0,20.0,50.0
33.8,34,2,0,0,24.0,12.5,35.0
69.2,34,2,0,0,30.0,20.0,50.0
49.7,34,2,0,0,29.0,17.0,46.5
67.0,34,2,0,0,30.0,19.5,49.5
71.4,34,2,0,0,30.0,20.0,48.0
49.7,34,2,0,0,29.0,16.5,44.0
69.9,34,2,0,0,28.0,19.5,50.0
51.3,34,2,0,0,29.0,16.0,44.5
51.3,34,2,0,0,29.0,18.0,45.5
67.7,34,2,0,0,30.0,20.0,50.0
61.2,34,2,0,0,30.0,20.0,45.5
46.1,34,2,0,0,30.0,16.0,40.5
59.8,34,2,0,0,30.0,18.0,48.0
47.0,34,2,0,0,26.0,16.5,46.5
40.0,34,2,0,0,27.0,12.0,43.0
61.9,34,2,0,0,30.0,19.5,50.0
46.1,34,2,0,0,28.0,15.5,30.5
59.0,34,2,0,0,29.0,19.0,42.0
41.1,34,2,0,0,29.0,16.5,44.5
61.2,34,2,0,0,30.0,14.5,41.0
36.5,34,2,0,0,28.0,14.5,43.0
56.1,34,2,0,0,29.0,17.5,47.5
47.0,34,2,0,0,30.0,18.5,46.0
44.2,34,2,0,0,28.0,12.0,36.5
47.9,34,2,0,0,27.0,13.0,40.5
41.1,34,2,0,0,26.0,14.5,42.5
61.9,34,2,0,0,30.0,20.0,48.5
59.8,34,2,0,0,30.0,19.0,50.0
61.9,34,2,0,0,29.0,19.5,49.5
61.9,34,2,0,0,28.0,18.0,47.5
42.2,34,2,0,0,29.0,15.5,42.0
47.0,34,2,0,0,27.0,14.5,37.0
55.3,34,2,0,0,29.0,19.5,46.0
59.0,34,2,0,0,30.0,19.0,48.0
56.1,34,2,0,0,30.0,20.0,46.0
52.9,34,2,0,0,29.0,17.0,30.0
57.6,34,2,0,0,28.0,16.5,44.0
45.2,34,2,0,0,29.0,18.5,49.0
50.5,34,2,0,0,27.0,20.0,40.0
52.9,34,2,0,0,25.0,17.0,47.5
43.2,34,2,0,0,29.0,13.5,48.5
62.7,34,2,0,0,29.0,20.0,46.5
56.1,34,2,0,0,24.0,17.0,36.5
54.5,34,2,0,0,30.0,18.0,44.5
59.0,34,2,0,0,30.0,20.0,49.5
46.1,34,2,0,0,27.0,17.5,34.5
46.1,34,2,0,0,29.0,19.5,47.0
44.2,34,2,0,0,28.0,15.0,34.5
77.4,34,2,0,0,30.0,19.5,50.0
56.8,34,2,0,0,27.0,17.5,48.0
37.7,34,2,0,0,25.0,12.5,33.0
46.1,34,2,0,0,26.0,16.5,40.0
44.2,34,2,0,0,27.0,12.0,40.5
50.5,34,2,0,0,30.0,15.5,47.5
68.5,34,2,0,0,30.0,20.0,49.0
67.7,34,2,0,0,30.0,20.0,50.0
51.3,34,2,0,0,30.0,20.0,50.0
41.1,34,2,0,0,25.0,7.0,38.0
68.5,34,2,0,0,29.0,19.0,49.0
54.5,34,2,0,0,30.0,15.5,48.0
58.3,34,2,0,0,29.0,18.0,49.0
46.1,34,2,0,0,26.0,16.5,36.0
55.3,34,2,0,0,30.0,18.5,45.0
67.0,34,2,0,0,30.0,19.5,50.0
46.1,34,2,0,0,27.0,16.0,40.0
54.5,34,2,0,0,28.0,13.0,30.5
51.3,34,2,0,0,27.0,14.5,45.5
53.7,34,2,0,0,30.0,19.5,48.5
52.9,34,2,0,0,29.0,19.5,48.0
79.0,34,2,0,0,30.0,20.0,50.0
43.2,34,2,0,0,29.0,16.0,40.5
55.3,34,2,0,0,28.0,17.5,45.5
52.9,34,2,0,0,28.0,18.0,41.0
48.8,34,2,0,0,28.0,18.5,45.5
61.2,34,2,0,0,30.0,20.0,50.0
62.7,34,2,0,0,30.0,18.5,49.0
52.1,34,2,0,0,30.0,18.5,49.0
47.0,34,2,0,0,29.0,13.5,46.5
55.3,34,2,0,0,29.0,19.5,45.0
38.9,34,2,0,0,25.0,12.0,30.0
64.1,34,2,0,0,30.0,20.0,50.0
59.8,34,2,0,0,30.0,19.5,50.0
59.8,34,2,0,0,29.0,19.0,48.5
62.7,34,2,0,0,28.0,19.5,47.5
56.1,34,2,0,0,29.0,16.5,48.0
50.5,34,2,0,0,30.0,17.0,49.0
47.9,34,2,0,0,28.0,18.0,38.5
37.7,34,2,0,0,28.0,12.0,45.5
47.9,34,2,0,0,29.0,18.5,50.0
59.8,34,2,0,0,30.0,19.5,50.0
46.1,34,2,0,0,28.0,15.0,43.5
41.1,34,2,0,0,27.0,15.0,34.5
57.6,34,2,0,0,29.0,18.5,48.0
50.5,35,2,0,1,30.0,19.0,45.0
52.9,35,2,0,1,27.0,20.0,48.0
65.6,35,2,0,1,30.0,20.0,49.0
44.2,35,2,0,1,17.0,11.0,26.0
47.0,35,2,0,1,23.0,14.0,13.5
27.6,35,2,0,1,23.0,7.0,30.0
51.3,35,2,0,1,28.0,20.0,38.0
45.2,35,2,0,1,25.0,13.0,27.5
40.0,35,2,0,1,23.0,15.0,26.0
56.1,35,2,0,1,30.0,20.0,45.0
53.7,35,2,0,1,28.0,17.0,29.0
41.1,35,2,0,1,28.0,17.0,32.0
44.2,35,2,0,1,29.0,13.0,34.0
47.9,35,2,0,1,21.0,9.0,14.0
47.0,35,2,0,1,28.0,16.0,32.0
51.3,35,2,0,1,26.0,18.0,19.5
47.9,35,2,0,1,30.0,19.0,42.0
59.8,35,2,0,1,30.0,20.0,36.0
41.1,35,2,0,1,26.0,17.0,39.0
65.6,35,2,0,1,30.0,19.0,49.0
56.1,35,2,0,1,27.0,19.0,37.0
43.2,35,2,0,1,18.0,8.0,11.0
44.2,35,2,0,1,26.0,11.0,23.0
59.0,35,2,0,1,30.0,15.0,41.0
38.9,35,2,0,1,24.0,10.0,26.5
50.5,35,2,0,1,29.0,15.0,38.0
37.7,35,2,0,1,15.0,5.0,9.5
53.7,35,2,0,1,19.0,11.0,20.0
36.5,35,2,0,1,26.0,12.0,28.0
52.1,35,2,0,1,16.0,19.0,14.0
58.3,35,2,0,1,30.0,18.0,36.0
47.0,35,2,0,1,28.0,18.0,30.0
55.3,35,2,0,1,29.0,20.0,47.0
47.0,35,2,0,1,29.0,17.0,48.0
52.1,35,2,0,1,30.0,20.0,44.0
46.1,35,2,0,1,28.0,15.0,30.0
55.3,35,2,0,1,29.0,18.0,26.0
38.9,35,2,0,1,28.0,13.0,32.5
56.8,35,2,0,1,30.0,19.0,45.0
55.3,35,2,0,1,27.0,18.0,44.0
35.2,35,2,0,1,16.0,4.0,13.0
47.0,35,2,0,1,21.0,16.0,41.0
51.3,35,2,0,1,30.0,18.0,43.0
53.7,35,2,0,1,30.0,18.0,36.0
52.9,35,2,0,1,30.0,17.0,40.0
40.0,35,2,0,1,28.0,12.0,26.0
38.9,35,2,0,1,24.0,11.0,10.0
43.2,35,2,0,1,18.0,8.0,11.0
48.8,35,2,0,1,27.0,16.0,33.5
46.1,35,2,0,1,27.0,11.0,33.0
52.1,35,2,0,1,28.0,18.0,37.0
37.7,35,2,0,1,25.0,15.0,17.5
54.5,35,2,0,1,29.0,18.0,28.0
65.6,35,2,0,1,30.0,20.0,49.0
41.1,35,2,0,1,23.0,12.0,30.0
71.4,35,2,0,1,30.0,20.0,48.0
47.0,35,2,0,1,23.0,17.0,27.0
36.5,35,2,0,1,26.0,12.0,24.5
44.2,35,2,0,1,26.0,16.0,32.5
57.6,35,2,0,1,26.0,16.0,41.0
35.2,35,2,0,1,20.0,17.0,18.0
57.6,35,2,0,1,30.0,20.0,39.0
71.4,35,2,0,1,30.0,20.0,47.0
54.5,35,2,0,1,28.0,19.0,42.0
51.3,35,2,0,1,30.0,20.0,41.0
48.8,35,2,0,1,24.0,11.5,26.0
52.9,35,2,0,1,30.0,16.0,30.0
69.9,35,2,0,1,30.0,20.0,46.0
50.5,35,2,0,1,27.0,9.0,32.0
54.5,35,2,0,1,27.0,20.0,39.0
52.9,35,2,0,1,30.0,19.0,43.0
59.8,35,2,0,1,30.0,20.0,45.0
48.8,35,2,0,1,18.0,12.0,30.5
49.7,35,2,0,1,22.0,17.0,37.0
41.1,35,2,0,1,27.0,20.0,23.0
51.3,35,2,0,1,30.0,20.0,38.0
47.9,35,2,0,1,22.0,15.0,34.0
41.1,35,2,0,1,22.0,15.0,28.0
45.2,35,2,0,1,26.0,19.0,35.0
38.9,35,2,0,1,18.0,5.0,19.0
45.2,35,2,0,1,22.0,11.0,27.0
38.9,35,2,0,1,21.0,3.0,11.5
59.0,35,2,0,1,30.0,20.0,49.0
66.3,35,2,0,1,30.0,20.0,46.0
36.5,35,2,0,1,29.0,15.0,27.0
45.2,35,2,0,1,20.0,10.0,16.0
45.2,35,2,0,1,25.0,8.0,28.5
49.7,35,2,0,1,28.0,18.0,41.0
56.1,35,2,0,1,29.0,16.0,37.0
56.1,35,2,0,1,30.0,20.0,47.0
60.5,35,2,0,1,30.0,20.0,41.5
55.3,35,2,0,1,30.0,20.0,42.0
47.9,35,2,0,1,28.0,15.0,30.0
61.2,35,2,0,1,30.0,20.0,42.0
46.1,35,2,0,1,29.0,18.0,39.0
43.2,35,2,0,1,29.0,20.0,42.0
42.2,35,2,0,1,27.0,12.0,18.5
62.7,35,2,0,1,30.0,20.0,47.0
65.6,35,2,0,1,30.0,18.0,45.0
52.9,35,2,0,1,25.0,9.0,22.0
57.6,35,2,0,1,27.0,19.0,44.0
65.6,35,2,0,1,30.0,20.0,47.0
55.3,35,2,0,1,29.0,20.0,45.0
37.7,35,2,0,1,28.0,14.0,42.0
57.6,35,2,0,1,29.0,20.0,38.0
45.2,35,2,0,1,18.0,17.0,25.0
45.2,35,2,0,1,26.0,10.0,32.0
44.2,35,2,0,1,28.0,17.0,18.0
52.9,35,2,0,1,29.0,20.0,35.0
52.1,35,2,0,1,28.0,20.0,44.0
44.2,35,2,0,1,26.0,13.0,31.0
60.5,35,2,0,1,29.0,18.0,39.0
47.9,35,2,0,1,27.0,16.0,40.0
44.2,35,2,0,1,27.0,13.0,34.0
50.5,35,2,0,1,30.0,17.0,39.0
56.1,35,2,0,1,28.0,19.0,47.0
55.3,35,2,0,1,30.0,20.0,47.0
0.0,35,2,0,1,25.0,17.0,45.0
65.6,35,2,0,1,30.0,19.0,48.0
46.1,35,2,0,1,27.0,9.0,24.0
45.2,35,2,0,1,28.0,15.0,39.0
71.4,35,2,0,1,30.0,20.0,50.0
44.2,35,2,0,1,22.0,13.0,26.0
46.1,35,2,0,1,23.0,15.0,29.0
43.2,35,2,0,1,22.0,19.0,18.0
58.3,35,2,0,1,25.0,19.0,48.0
57.6,35,2,0,1,28.0,17.0,36.0
48.8,35,2,0,1,27.0,17.0,43.0
55.3,35,2,0,1,27.0,19.0,39.0
40.0,35,2,0,1,20.0,18.0,27.0
59.8,35,2,0,1,29.0,20.0,49.0
74.4,35,2,0,1,30.0,20.0,50.0
45.2,35,2,0,1,27.0,20.0,26.5
56.1,35,2,0,1,30.0,20.0,45.0
56.8,35,2,0,1,28.0,20.0,50.0
27.6,35,2,0,1,18.0,6.0,16.0
60.5,35,2,0,1,28.0,17.0,41.0
47.0,35,2,0,1,28.0,15.0,35.0
47.9,35,2,0,1,27.0,18.0,28.0
40.0,35,2,0,1,25.0,16.0,34.0
46.1,35,2,0,1,29.0,19.0,44.0
71.4,35,2,0,1,30.0,20.0,49.0
52.1,35,2,0,1,30.0,20.0,40.0
66.3,35,2,0,1,30.0,19.0,48.0
52.1,35,2,0,1,30.0,19.0,44.0
54.5,35,2,0,1,29.0,18.0,39.0
56.8,35,2,0,1,30.0,18.0,39.0
62.7,35,2,0,1,30.0,20.0,45.0
54.5,35,2,0,1,30.0,20.0,49.0
56.1,35,2,0,1,29.0,16.0,30.0
38.9,35,2,0,1,24.0,4.0,19.0
56.1,35,2,0,1,29.0,20.0,37.0
68.5,35,2,0,1,29.0,17.0,39.5
71.4,35,2,0,1,30.0,20.0,48.0
46.1,35,2,0,1,25.0,8.0,32.0
41.1,35,2,0,1,26.0,11.0,29.0
35.2,35,2,0,1,18.0,6.0,14.0
48.8,35,2,0,1,27.0,17.0,41.0
51.3,35,2,0,1,29.0,19.0,35.0
59.8,35,2,0,1,30.0,20.0,48.0
44.2,35,2,0,1,17.0,6.0,7.5
54.5,35,2,0,1,27.0,12.0,24.5
61.2,35,2,0,1,30.0,20.0,50.0
52.1,35,2,0,1,30.0,19.0,32.0
51.3,35,2,0,1,25.0,18.0,36.0
47.0,35,2,0,1,26.0,13.0,30.5
49.7,35,2,0,1,28.0,18.0,45.0
41.1,35,2,0,1,26.0,19.0,36.0
37.7,35,2,0,1,26.0,14.0,20.0
55.3,35,2,0,1,27.0,19.0,41.0
60.5,36,1,0,0,29.5,18.5,50.0
47.9,36,1,0,0,30.0,19.0,49.0
57.6,36,1,0,0,29.0,19.0,48.0
50.5,36,1,0,0,29.0,20.0,47.5
61.2,36,1,0,0,30.0,20.0,48.5
59.0,36,1,0,0,30.0,20.0,50.0
65.6,36,1,0,0,30.0,20.0,49.5
52.1,36,1,0,0,29.5,18.5,50.0
60.5,36,1,0,0,30.0,20.0,50.0
62.7,36,1,0,0,30.0,20.0,50.0
62.7,36,1,0,0,29.0,19.5,46.0
44.2,36,1,0,0,29.0,20.0,48.5
52.9,36,1,0,0,30.0,19.5,48.0
50.5,36,1,0,0,30.0,20.0,50.0
58.3,36,1,0,0,30.0,20.0,49.0
62.7,36,1,0,0,30.0,20.0,50.0
57.6,36,1,0,0,30.0,19.5,49.5
64.8,36,1,0,0,30.0,20.0,50.0
51.3,36,1,0,0,30.0,20.0,43.0
73.60000000000002,36,1,0,0,30.0,20.0,50.0
57.6,36,1,0,0,30.0,20.0,45.5
51.3,36,1,0,0,30.0,20.0,50.0
49.7,36,1,0,0,30.0,20.0,49.5
65.6,36,1,0,0,30.0,20.0,50.0
62.7,36,1,0,0,30.0,20.0,50.0
56.8,36,1,0,0,30.0,20.0,50.0
44.2,36,1,0,0,28.0,17.5,49.0
52.1,36,1,0,0,30.0,20.0,50.0
57.6,36,1,0,0,30.0,20.0,50.0
64.1,36,1,0,0,30.0,20.0,50.0
47.0,36,1,0,0,28.5,20.0,50.0
66.3,36,1,0,0,29.5,20.0,50.0
67.0,36,1,0,0,30.0,20.0,50.0
43.2,36,1,0,0,30.0,19.5,41.5
52.9,36,1,0,0,30.0,20.0,50.0
67.7,36,1,0,0,30.0,20.0,45.0
58.3,36,1,0,0,30.0,20.0,50.0
72.9,36,1,0,0,30.0,20.0,50.0
50.5,36,1,0,0,29.0,20.0,49.5
49.7,36,1,0,0,28.5,19.5,50.0
49.7,36,1,0,0,29.0,20.0,50.0
71.4,36,1,0,0,30.0,20.0,50.0
60.5,36,1,0,0,30.0,20.0,50.0
67.0,36,1,0,0,30.0,20.0,50.0
55.3,36,1,0,0,30.0,20.0,50.0
64.1,36,1,0,0,30.0,20.0,49.0
46.1,36,1,0,0,30.0,18.5,50.0
43.2,36,1,0,0,28.5,20.0,49.5
55.3,36,1,0,0,29.5,19.5,50.0
61.2,36,1,0,0,30.0,20.0,49.5
45.2,36,1,0,0,30.0,20.0,44.0
42.2,36,1,0,0,30.0,20.0,50.0
46.1,36,1,0,0,29.5,19.0,49.5
69.9,36,1,0,0,30.0,20.0,50.0
58.3,36,1,0,0,30.0,20.0,50.0
65.6,36,1,0,0,30.0,20.0,50.0
68.5,36,1,0,0,30.0,20.0,50.0
47.9,36,1,0,0,30.0,18.5,46.0
56.8,36,1,0,0,30.0,20.0,50.0
54.5,36,1,0,0,29.5,19.5,49.5
69.2,36,1,0,0,30.0,20.0,50.0
69.9,36,1,0,0,30.0,20.0,50.0
64.1,36,1,0,0,29.5,18.0,44.5
59.0,36,1,0,0,30.0,20.0,49.0
51.3,36,1,0,0,30.0,20.0,50.0
65.6,36,1,0,0,30.0,20.0,50.0
56.8,36,1,0,0,30.0,20.0,49.5
59.0,36,1,0,0,30.0,20.0,50.0
54.5,36,1,0,0,29.5,13.0,46.5
65.6,36,1,0,0,30.0,20.0,50.0
52.9,36,1,0,0,30.0,17.5,48.5
53.7,36,1,0,0,30.0,20.0,50.0
68.5,36,1,0,0,30.0,20.0,50.0
59.0,36,1,0,0,29.5,19.0,45.0
55.3,36,1,0,0,30.0,20.0,50.0
58.3,36,1,0,0,30.0,20.0,47.5
59.0,36,1,0,0,30.0,20.0,50.0
57.6,36,1,0,0,30.0,20.0,50.0
69.2,36,1,0,0,30.0,20.0,50.0
45.2,36,1,0,0,30.0,20.0,50.0
57.6,36,1,0,0,30.0,20.0,49.5
74.4,36,1,0,0,30.0,20.0,50.0
47.0,36,1,0,0,29.0,16.5,33.0
